Gage No., Filename, Time, Stage(ft), Flow(cfs), Depth(ft), Width(ft), Midpt-Flow(cfs), Precip(ft/dy), ET(ft/dy), SFR-Runoff(cfs), UZF-Runoff(cfs), Conductance(ft/dy), HeadDiff(ft), HydGrad(ft)
2, H1.gg1, 07-Dec-2011,52.580921,28.341404,0.573045,83.259018,28.369926,0,0,0.000853,0,16582.66797,0.091949,0.919487
2, H1.gg1, 08-Dec-2011,52.596973,30.559498,0.589096,83.457664,30.5891,0,0,0.000784,0,16622.23047,0.095053,0.950533
2, H1.gg1, 09-Dec-2011,52.625278,32.345669,0.617399,83.796158,32.374104,0,0,0.000721,0,16689.64844,0.090893,0.908933
2, H1.gg1, 10-Dec-2011,52.558113,24.297115,0.550239,81.456284,24.329576,0,0,0.000666,0,16223.61719,0.106476,1.064755
2, H1.gg1, 11-Dec-2011,52.550991,22.976522,0.543113,80.25576,23.017046,0,0,0.000615,0,15984.50879,0.134551,1.345513
2, H1.gg1, 12-Dec-2011,52.545555,21.899521,0.537676,79.341156,21.931475,0,0,0.001332,0,15802.34863,0.108732,1.087316
2, H1.gg1, 13-Dec-2011,52.537952,20.4638,0.530077,78.065025,20.496706,0,0,0.000667,0,15548.18066,0.112604,1.126038
2, H1.gg1, 14-Dec-2011,52.532326,19.459312,0.524451,77.121941,19.486923,0,0,0.000616,0,15360.34863,0.095744,0.957438
2, H1.gg1, 15-Dec-2011,52.526367,18.304161,0.518491,76.124435,18.33395,0,0,0.000572,0,15161.67481,0.104481,1.044809
2, H1.gg1, 16-Dec-2011,52.517845,17.03256,0.50997,74.700897,17.067465,0,0,0.000679,0,14878.14941,0.12478,1.2478
2, H1.gg1, 17-Dec-2011,52.511971,16.099018,0.50409,73.720604,16.124594,0,0,0.000521,0,14682.9043,0.092682,0.926818
2, H1.gg1, 18-Dec-2011,52.499165,14.329487,0.491292,71.592377,14.363969,0,0,0.000486,0,14259.02539,0.128283,1.282827
2, H1.gg1, 19-Dec-2011,52.492458,13.364351,0.484581,70.479462,13.404249,0,0,0.000453,0,14037.36914,0.150562,1.505618
2, H1.gg1, 20-Dec-2011,52.483727,12.365082,0.475853,69.035156,12.411304,0,0,0.000422,0,13749.70606,0.177879,1.778795
2, H1.gg1, 21-Dec-2011,52.477711,11.535004,0.469835,68.041489,11.571112,0,0,0.000394,0,13551.79785,0.141113,1.411131
2, H1.gg1, 22-Dec-2011,52.46841,10.655996,0.460534,66.50927,10.692437,0,0,0.000368,0,13246.625,0.145639,1.456391
2, H1.gg1, 23-Dec-2011,52.462261,9.878993,0.454385,65.498558,9.915004,0,0,0.000345,0,13045.32129,0.146094,1.460944
2, H1.gg1, 24-Dec-2011,52.45512,9.151173,0.447244,64.327248,9.187994,0,0,0.000323,0,12812.03418,0.152046,1.520462
2, H1.gg1, 25-Dec-2011,52.449425,8.654045,0.441547,63.394833,8.691027,0,0,0.000303,0,12626.32422,0.154909,1.549092
2, H1.gg1, 26-Dec-2011,52.442734,8.046972,0.434857,62.301731,8.089662,0,0,0.000285,0,12408.61231,0.181818,1.818175
2, H1.gg1, 27-Dec-2011,52.437023,7.561728,0.429148,61.370857,7.602084,0,0,0.000269,0,12223.20996,0.174485,1.744847
2, H1.gg1, 28-Dec-2011,52.431149,7.083821,0.423272,60.414581,7.118207,0,0,0.000254,0,12032.75,0.151078,1.51078
2, H1.gg1, 29-Dec-2011,52.442619,7.717006,0.434743,62.283237,7.761653,0,0,0.00024,0,12404.92871,0.190095,1.90095
2, H1.gg1, 30-Dec-2011,52.422222,6.404322,0.41434,58.964478,6.456187,0,0,0.000227,0,11743.93164,0.233134,2.331341
2, H1.gg1, 31-Dec-2011,52.419487,6.035906,0.411611,58.522366,6.08235,0,0,0.000215,0,11655.87695,0.210368,2.103685
2, H1.gg1, 01-Jan-2012,52.406528,5.331682,0.39865,56.427795,5.375117,0,0,0.000203,0,11238.70313,0.204048,2.040483
2, H1.gg1, 02-Jan-2012,52.400482,4.971047,0.392605,55.45406,5.021951,0,0,0.000193,0,11044.76465,0.243229,2.432286
2, H1.gg1, 03-Jan-2012,52.394466,4.561633,0.386587,54.486862,4.614872,0,0,0.000183,0,10852.12793,0.258859,2.588588
2, H1.gg1, 04-Jan-2012,52.390884,4.408896,0.38301,53.912956,4.451711,0,0,0.000173,0,10737.82324,0.210451,2.104509
2, H1.gg1, 05-Jan-2012,52.384823,4.039486,0.376944,52.941422,4.091596,0,0,0.000165,0,10544.32324,0.260719,2.607191
2, H1.gg1, 06-Jan-2012,52.378036,3.73733,0.370159,51.857121,3.790701,0,0,0.000156,0,10328.36231,0.272584,2.725839
2, H1.gg1, 07-Jan-2012,52.373966,3.533736,0.36609,51.208363,3.585751,0,0,0.000149,0,10199.15039,0.269017,2.690172
2, H1.gg1, 08-Jan-2012,52.371132,3.422041,0.363257,50.757149,3.460869,0,0,0.000141,0,10109.28223,0.202681,2.026814
2, H1.gg1, 09-Jan-2012,52.368107,3.321812,0.360231,50.275742,3.366942,0,0,0.000135,0,10013.40039,0.237755,2.37755
2, H1.gg1, 10-Jan-2012,52.369411,3.340635,0.361537,50.48341,3.390538,0,0,0.000128,0,10054.76172,0.261762,2.617623
2, H1.gg1, 11-Jan-2012,52.366898,3.249216,0.359021,50.083473,3.299336,0,0,0.000122,0,9975.106445,0.264983,2.649831
2, H1.gg1, 12-Jan-2012,52.364662,3.149927,0.356787,49.728687,3.193553,0,0,0.000116,0,9904.444336,0.232322,2.323219
2, H1.gg1, 13-Jan-2012,52.363106,3.097214,0.35523,49.481411,3.146091,0,0,0.000111,0,9855.194336,0.261536,2.615359
2, H1.gg1, 14-Jan-2012,52.359711,2.912609,0.351834,48.943001,2.965098,0,0,0.000106,0,9747.959961,0.283917,2.839167
2, H1.gg1, 15-Jan-2012,52.356701,2.810845,0.348824,48.466301,2.867744,0,0,0.000101,0,9653.014648,0.310757,3.107569
2, H1.gg1, 16-Jan-2012,52.354759,2.734488,0.346883,48.15918,2.7881,0,0,0.000097,0,9591.845703,0.29468,2.946798
2, H1.gg1, 17-Jan-2012,52.365364,2.85289,0.357488,49.839867,2.886342,0,0,0.000092,0,9926.587891,0.177754,1.777544
2, H1.gg1, 18-Jan-2012,52.355453,2.791804,0.347578,48.269131,2.821218,0,0,0.000089,0,9613.745117,0.161403,1.614033
2, H1.gg1, 19-Jan-2012,52.355042,2.783412,0.347163,48.203575,2.814871,0,0,0.000085,0,9600.6875,0.172834,1.728337
2, H1.gg1, 20-Jan-2012,52.359402,2.982232,0.351526,48.89423,3.01521,0,0,0.000082,0,9738.245117,0.1786,1.785998
2, H1.gg1, 21-Jan-2012,52.363014,3.126452,0.355136,49.466553,3.158937,0,0,0.000607,0,9852.234375,0.175299,1.752993
2, H1.gg1, 22-Jan-2012,54.311172,679.233826,2.303296,99.754799,679.22821,0,0,0.052558,0,19868.125,0.054695,0.546954
2, H1.gg1, 23-Jan-2012,54.242989,635.347229,2.23511,98.499298,635.359985,0,0,0.008067,0,19618.06836,0.045026,0.450255
2, H1.gg1, 24-Jan-2012,54.028454,497.09375,2.020579,96.734489,497.092621,0,0,0.032575,0,19266.57227,0.041532,0.415321
2, H1.gg1, 25-Jan-2012,54.024708,494.054504,2.016829,96.702301,494.063629,0,0,0.011342,0,19260.16211,0.040514,0.40514
2, H1.gg1, 26-Jan-2012,54.017029,488.625275,2.00915,96.63623,488.636414,0,0,0.008539,0,19247.00195,0.042162,0.421624
2, H1.gg1, 27-Jan-2012,54.000156,477.685394,1.992283,96.490372,477.696747,0,0,0.006926,0,19217.95117,0.040676,0.406757
2, H1.gg1, 28-Jan-2012,53.98933,473.381744,1.981457,96.396217,473.394135,0,0,0.00574,0,19199.19922,0.04201,0.420101
2, H1.gg1, 29-Jan-2012,53.968899,458.827362,1.961023,96.217346,458.839508,0,0,0.004844,0,19163.57227,0.040093,0.400935
2, H1.gg1, 30-Jan-2012,53.800274,356.609131,1.792398,94.679749,356.621643,0,0,0.004155,0,18857.33203,0.040782,0.407818
2, H1.gg1, 31-Jan-2012,53.777302,356.606018,1.769426,94.461189,356.618317,0,0,0.003601,0,18813.79883,0.039427,0.394274
2, H1.gg1, 01-Feb-2012,53.680683,271.564148,1.67281,93.528618,271.576904,0,0,0.003152,0,18628.06055,0.040586,0.405862
2, H1.gg1, 02-Feb-2012,53.037891,102.827789,1.030013,87.578552,102.838753,0,0,0.002785,0,17442.98828,0.037315,0.373147
2, H1.gg1, 03-Feb-2012,53.160988,136.062866,1.153112,88.589813,136.07431,0,0,0.002487,0,17644.39844,0.037854,0.378539
2, H1.gg1, 04-Feb-2012,53.089848,112.488899,1.081972,87.951134,112.500267,0,0,0.002237,0,17517.19531,0.037565,0.375653
2, H1.gg1, 05-Feb-2012,53.020638,99.741295,1.012764,87.451065,99.753036,0,0,0.002021,0,17417.5957,0.038556,0.385564
2, H1.gg1, 06-Feb-2012,53.048023,104.769218,1.040144,87.652534,104.780937,0,0,0.001833,0,17457.7207,0.038134,0.38134
2, H1.gg1, 07-Feb-2012,52.688053,40.872593,0.680178,84.499077,40.884315,0,0,0.001669,0,16829.64844,0.039299,0.392994
2, H1.gg1, 08-Feb-2012,52.660137,37.319626,0.65226,84.194138,37.331921,0,0,0.001522,0,16768.91406,0.041013,0.410127
2, H1.gg1, 09-Feb-2012,52.63892,34.697659,0.631045,83.954338,34.709267,0,0,0.001949,0,16721.1543,0.039624,0.39624
2, H1.gg1, 10-Feb-2012,52.59877,30.125404,0.590896,83.479622,30.137682,0,0,0.001397,0,16626.60547,0.041109,0.411088
2, H1.gg1, 11-Feb-2012,52.580986,28.144852,0.573109,83.259827,28.157686,0,0,0.00128,0,16582.82813,0.042797,0.427969
2, H1.gg1, 12-Feb-2012,52.572807,27.252066,0.564929,83.156639,27.264771,0,0,0.002281,0,16562.27539,0.044027,0.440269
2, H1.gg1, 13-Feb-2012,52.565884,26.352039,0.55801,82.768173,26.363779,0,0,0.001585,0,16484.90625,0.040047,0.400467
2, H1.gg1, 14-Feb-2012,52.564552,25.963823,0.556679,82.543175,25.974972,0,0,0.002277,0,16440.0918,0.039368,0.393682
2, H1.gg1, 15-Feb-2012,52.562832,25.958067,0.554956,82.252327,25.965017,0,0,0.008858,0,16382.16504,0.036587,0.365868
2, H1.gg1, 16-Feb-2012,52.561844,25.217947,0.553964,82.084869,25.227734,0,0,0.003671,0,16348.81348,0.037443,0.374435
2, H1.gg1, 17-Feb-2012,52.557312,24.516676,0.549435,81.320816,24.526796,0,0,0.002708,0,16196.63574,0.037316,0.37316
2, H1.gg1, 18-Feb-2012,52.556831,24.434006,0.548954,81.239708,24.444637,0,0,0.002412,0,16180.4834,0.038543,0.385425
2, H1.gg1, 19-Feb-2012,52.555222,24.097824,0.547343,80.968231,24.108797,0,0,0.002158,0,16126.41113,0.039363,0.393635
2, H1.gg1, 20-Feb-2012,52.552795,23.518768,0.544917,80.559555,23.530266,0,0,0.001938,0,16045.0166,0.040919,0.409191
2, H1.gg1, 21-Feb-2012,52.549747,23.014162,0.541873,80.047028,23.025745,0,0,0.001754,0,15942.93555,0.041171,0.411712
2, H1.gg1, 22-Feb-2012,52.676373,41.434814,0.668493,84.372864,41.449585,0,0,0.001596,0,16804.50977,0.048793,0.487927
2, H1.gg1, 23-Feb-2012,52.54871,22.934067,0.540832,79.871872,22.950655,0,0,0.001453,0,15908.04981,0.057335,0.573347
2, H1.gg1, 24-Feb-2012,52.554089,23.886774,0.546215,80.778137,23.904552,0,0,0.001321,0,16088.55078,0.06036,0.603604
2, H1.gg1, 25-Feb-2012,52.566586,27.254259,0.558708,82.886055,27.273155,0,0,0.001203,0,16508.38477,0.062217,0.622169
2, H1.gg1, 26-Feb-2012,52.594658,29.939705,0.586785,83.429359,29.958809,0,0,0.001098,0,16616.59375,0.062303,0.623029
2, H1.gg1, 27-Feb-2012,52.650352,38.101547,0.642473,84.084419,38.117004,0,0,0.001004,0,16747.0625,0.05019,0.501901
2, H1.gg1, 28-Feb-2012,52.616096,31.989498,0.608219,83.68795,32.005802,0,0,0.001087,0,16668.09766,0.053236,0.532359
2, H1.gg1, 29-Feb-2012,52.609558,31.068422,0.601681,83.609978,31.08411,0,0,0.001154,0,16652.56641,0.051453,0.514527
2, H1.gg1, 01-Mar-2012,52.598995,30.400984,0.59112,83.482353,30.411083,0,0,0.002983,0,16627.14844,0.036726,0.367262
2, H1.gg1, 02-Mar-2012,52.602531,31.029181,0.594654,83.525284,31.040434,0,0,0.001542,0,16635.69922,0.038075,0.380749
2, H1.gg1, 03-Mar-2012,52.618023,32.386772,0.610148,83.710815,32.399559,0,0,0.00138,0,16672.65039,0.042574,0.425735
2, H1.gg1, 04-Mar-2012,52.602913,30.059032,0.595036,83.529907,30.075716,0,0,0.001138,0,16636.62109,0.054622,0.546216
2, H1.gg1, 05-Mar-2012,52.564602,25.944965,0.556728,82.551559,25.969069,0,0,0.001042,0,16441.76367,0.078887,0.788866
2, H1.gg1, 06-Mar-2012,52.556519,24.382717,0.548644,81.18737,24.413612,0,0,0.000954,0,16170.05762,0.1022,1.021999
2, H1.gg1, 07-Mar-2012,52.555191,24.115034,0.547317,80.963783,24.138134,0,0,0.001761,0,16125.52539,0.078327,0.783265
2, H1.gg1, 08-Mar-2012,52.562717,26.268627,0.55484,82.232689,26.284286,0,0,0.00098,0,16378.25488,0.051939,0.519386
2, H1.gg1, 09-Mar-2012,52.55064,23.115913,0.542765,80.197136,23.13888,0,0,0.000907,0,15972.83203,0.077227,0.772265
2, H1.gg1, 10-Mar-2012,52.547775,22.676086,0.539902,79.715431,22.708918,0,0,0.000839,0,15876.8916,0.110317,1.103173
2, H1.gg1, 11-Mar-2012,52.54578,22.176065,0.537901,79.379044,22.214474,0,0,0.000777,0,15809.89356,0.12926,1.292595
2, H1.gg1, 12-Mar-2012,52.541763,21.280489,0.533883,78.703987,21.316288,0,0,0.000719,0,15675.44336,0.121502,1.215024
2, H1.gg1, 13-Mar-2012,52.540379,21.232035,0.532505,78.472595,21.26272,0,0,0.000669,0,15629.35645,0.104539,1.045392
2, H1.gg1, 14-Mar-2012,52.555992,24.421648,0.548116,81.098511,24.464725,0,0,0.000623,0,16152.3584,0.141496,1.414961
2, H1.gg1, 15-Mar-2012,52.540691,20.91184,0.532818,78.525124,20.963911,0,0,0.00058,0,15639.81836,0.176348,1.76348
2, H1.gg1, 16-Mar-2012,52.529972,19.345224,0.522099,76.728096,19.390022,0,0,0.001564,0,15281.9043,0.15711,1.571098
2, H1.gg1, 17-Mar-2012,52.528877,19.144499,0.520999,76.543953,19.199654,0,0,0.00098,0,15245.22852,0.192253,1.922532
2, H1.gg1, 18-Mar-2012,52.562092,26.389647,0.554219,82.127846,26.393862,0,0,0.025222,0,16357.37305,0.054186,0.541859
2, H1.gg1, 19-Mar-2012,52.573833,27.668537,0.565958,83.169693,27.663445,0,0,0.032604,0,16564.87695,0.03565,0.356495
2, H1.gg1, 20-Mar-2012,52.616768,32.340126,0.608888,83.695885,32.347492,0,0,0.011141,0,16669.67969,0.040862,0.408616
2, H1.gg1, 21-Mar-2012,53.068523,69.30307,1.060647,87.80024,69.296974,0,0,0.008104,0,17487.14063,-0.006157,-0.061569
2, H1.gg1, 22-Mar-2012,52.711597,45.447403,0.70372,84.747459,45.456142,0,0,0.006602,0,16879.11914,0.037579,0.375786
2, H1.gg1, 23-Mar-2012,52.793102,58.714474,0.785226,85.552399,58.723873,0,0,0.005485,0,17039.4375,0.037523,0.375232
2, H1.gg1, 24-Mar-2012,53.309002,175.037659,1.301122,90.163658,175.047531,0,0,0.004631,0,17957.86133,0.03581,0.358102
2, H1.gg1, 25-Mar-2012,53.305458,171.268982,1.297582,90.127838,171.268707,0,0,0.023081,0,17950.72852,0.033098,0.330983
2, H1.gg1, 26-Mar-2012,53.254688,158.966873,1.246813,89.604828,158.970718,0,0,0.014489,0,17846.55859,0.032729,0.327288
2, H1.gg1, 27-Mar-2012,53.12093,121.750885,1.113055,88.166275,121.732353,0,0,0.058403,0,17560.04492,0.031997,0.31997
2, H1.gg1, 28-Mar-2012,53.444519,221.924942,1.436639,91.475761,221.930542,0,0,0.013836,0,18219.19336,0.036161,0.361615
2, H1.gg1, 29-Mar-2012,53.091106,116.523003,1.083231,87.959953,116.524536,0,0,0.019015,0,17518.95117,0.033171,0.331715
2, H1.gg1, 30-Mar-2012,53.185444,141.791397,1.177564,88.861298,141.797287,0,0,0.010356,0,17698.4707,0.03291,0.329096
2, H1.gg1, 31-Mar-2012,53.752602,342.672974,1.744725,94.223549,342.681488,0,0,0.008326,0,18766.46875,0.035515,0.355147
2, H1.gg1, 01-Apr-2012,53.578075,265.217957,1.570201,92.669273,265.214905,0,0,0.019656,0,18456.90625,0.019414,0.194139
2, H1.gg1, 02-Apr-2012,53.419098,201.708893,1.411221,91.237961,201.702347,0,0,0.03256,0,18171.83008,0.02822,0.2822
2, H1.gg1, 03-Apr-2012,53.335472,181.770248,1.327592,90.428825,181.774399,0,0,0.011808,0,18010.67578,0.029407,0.294066
2, H1.gg1, 04-Apr-2012,53.323193,178.954224,1.31532,90.30645,178.96022,0,0,0.009142,0,17986.30273,0.030945,0.309453
2, H1.gg1, 05-Apr-2012,53.315002,176.498276,1.307126,90.224205,176.504791,0,0,0.007749,0,17969.91992,0.030446,0.304463
2, H1.gg1, 06-Apr-2012,53.320457,176.409088,1.312584,90.279045,176.415848,0,0,0.006371,0,17980.8418,0.029181,0.291815
2, H1.gg1, 07-Apr-2012,53.307667,173.101166,1.299794,90.150223,173.107941,0,0,0.005484,0,17955.1875,0.027878,0.278776
2, H1.gg1, 08-Apr-2012,53.259026,158.929337,1.251148,89.650185,158.935699,0,0,0.004807,0,17855.59375,0.025885,0.258848
2, H1.gg1, 09-Apr-2012,53.346798,188.99437,1.338922,90.540962,189.002731,0,0,0.00426,0,18033.00977,0.030597,0.305971
2, H1.gg1, 10-Apr-2012,53.343201,188.574753,1.33532,90.505394,188.582718,0,0,0.003805,0,18025.92578,0.028835,0.288355
2, H1.gg1, 11-Apr-2012,53.383762,184.775269,1.375883,90.901192,184.784134,0,0,0.003428,0,18104.75586,0.030754,0.307542
2, H1.gg1, 12-Apr-2012,53.223351,146.899338,1.215474,89.272827,146.898773,0,0,0.018571,0,17780.43359,0.025853,0.258531
2, H1.gg1, 13-Apr-2012,53.201191,142.905792,1.193316,89.033646,142.902084,0,0,0.024634,0,17732.79688,0.025567,0.255673
2, H1.gg1, 14-Apr-2012,53.203072,143.442505,1.195194,89.05407,143.424377,0,0,0.056003,0,17736.86523,0.029336,0.293361
2, H1.gg1, 15-Apr-2012,53.206348,145.11235,1.198474,89.089661,145.106689,0,0,0.029115,0,17743.95313,0.026427,0.264272
2, H1.gg1, 16-Apr-2012,53.225021,150.952484,1.217145,89.29071,150.955795,0,0,0.013761,0,17783.99609,0.030224,0.302239
2, H1.gg1, 17-Apr-2012,53.281265,167.080551,1.273389,89.880829,167.08754,0,0,0.010195,0,17901.5293,0.035568,0.355682
2, H1.gg1, 18-Apr-2012,53.321167,178.794586,1.313291,90.286133,178.800507,0,0,0.008083,0,17982.25586,0.029185,0.291851
2, H1.gg1, 19-Apr-2012,53.297306,171.335907,1.28943,90.045052,171.342773,0,0,0.006717,0,17934.23828,0.030048,0.300477
2, H1.gg1, 20-Apr-2012,53.455551,230.382095,1.447671,91.577858,230.39032,0,0,0.005712,0,18239.52734,0.031949,0.319493
2, H1.gg1, 21-Apr-2012,53.298512,170.762054,1.290634,90.057312,170.769913,0,0,0.004941,0,17936.67969,0.030341,0.303412
2, H1.gg1, 22-Apr-2012,53.141621,126.969536,1.133741,88.371223,126.97876,0,0,0.004314,0,17600.86328,0.034044,0.340435
2, H1.gg1, 23-Apr-2012,53.288971,170.187042,1.281094,89.95993,170.197067,0,0,0.003787,0,17917.28516,0.0351,0.351001
2, H1.gg1, 24-Apr-2012,53.334957,186.705627,1.327082,90.423759,186.715927,0,0,0.003359,0,18009.66602,0.034992,0.349919
2, H1.gg1, 25-Apr-2012,53.374413,189.171143,1.366537,90.81089,189.179886,0,0,0.002998,0,18086.77148,0.029851,0.298507
2, H1.gg1, 26-Apr-2012,53.15062,128.639282,1.14274,88.473175,128.651154,0,0,0.003056,0,17621.16992,0.040058,0.400581
2, H1.gg1, 27-Apr-2012,53.102013,116.711807,1.094139,88.036011,116.724327,0,0,0.003461,0,17534.09961,0.042772,0.427718
2, H1.gg1, 28-Apr-2012,53.064186,108.212791,1.056308,87.769203,108.224579,0,0,0.00271,0,17480.95703,0.039608,0.396083
2, H1.gg1, 29-Apr-2012,53.022221,98.915192,1.014346,87.462845,98.928329,0,0,0.002324,0,17419.94141,0.043252,0.432521
2, H1.gg1, 30-Apr-2012,53.000885,94.392296,0.99301,87.302605,94.410469,0,0,0.002121,0,17388.02734,0.058269,0.582689
2, H1.gg1, 01-May-2012,52.970657,88.175056,0.96278,87.070091,88.200768,0,0,0.001937,0,17341.7168,0.081029,0.810294
2, H1.gg1, 02-May-2012,52.966572,87.387238,0.958697,87.038185,87.412971,0,0,0.001782,0,17335.36133,0.080916,0.809162
2, H1.gg1, 03-May-2012,52.957005,85.817055,0.94913,86.962914,85.838684,0,0,0.00165,0,17320.36914,0.06829,0.682903
2, H1.gg1, 04-May-2012,52.944664,82.3964,0.936785,86.864761,82.419922,0,0,0.001538,0,17300.82227,0.073955,0.739554
2, H1.gg1, 05-May-2012,52.921173,78.470406,0.913294,86.674683,78.496078,0,0,0.001737,0,17262.96289,0.080968,0.809684
2, H1.gg1, 06-May-2012,52.903915,75.417877,0.896036,86.532158,75.443001,0,0,0.001393,0,17234.57813,0.078905,0.789048
2, H1.gg1, 07-May-2012,52.880493,71.225418,0.872613,86.334671,71.258949,0,0,0.0013,0,17195.24414,0.104695,1.046952
2, H1.gg1, 08-May-2012,52.852001,65.962669,0.844126,86.087845,66.004433,0,0,0.00121,0,17146.08398,0.130164,1.301639
2, H1.gg1, 09-May-2012,52.824562,61.488194,0.816684,85.842773,61.526688,0,0,0.001147,0,17097.27344,0.120362,1.203622
2, H1.gg1, 10-May-2012,52.810463,59.229214,0.802585,85.713913,59.263268,0,0,0.00109,0,17071.60938,0.106761,1.067611
2, H1.gg1, 11-May-2012,52.77869,54.10815,0.770816,85.415825,54.141861,0,0,0.00104,0,17012.23828,0.105992,1.05992
2, H1.gg1, 12-May-2012,52.758072,50.998322,0.750196,85.216263,51.041962,0,0,0.000994,0,16972.49219,0.136978,1.369779
2, H1.gg1, 13-May-2012,52.743954,48.861389,0.73608,85.076759,48.90387,0,0,0.000951,0,16944.70508,0.133538,1.335381
2, H1.gg1, 14-May-2012,52.731579,47.100895,0.723698,84.952347,47.141685,0,0,0.000911,0,16919.92578,0.1284,1.284003
2, H1.gg1, 15-May-2012,52.718716,45.283932,0.710839,84.821075,45.321125,0,0,0.000874,0,16893.78125,0.117336,1.173358
2, H1.gg1, 16-May-2012,52.705276,43.318348,0.6974,84.681534,43.360977,0,0,0.000841,0,16865.99023,0.134439,1.344391
2, H1.gg1, 17-May-2012,52.686573,40.866226,0.678694,84.483154,40.913284,0,0,0.000809,0,16826.47852,0.148576,1.48576
2, H1.gg1, 18-May-2012,52.67403,39.239838,0.666157,84.347397,39.280975,0,0,0.00078,0,16799.43945,0.130201,1.302015
2, H1.gg1, 19-May-2012,52.661266,37.64814,0.653391,84.206726,37.694645,0,0,0.000753,0,16771.42188,0.147241,1.472414
2, H1.gg1, 20-May-2012,52.652962,36.553074,0.645083,84.113823,36.59129,0,0,0.000727,0,16752.91992,0.121285,1.212855
2, H1.gg1, 21-May-2012,52.635254,34.341072,0.627377,83.912132,34.389973,0,0,0.000704,0,16712.74805,0.155235,1.552354
2, H1.gg1, 22-May-2012,52.612473,31.674288,0.6046,83.64489,31.726404,0,0,0.000681,0,16659.52148,0.165848,1.658479
2, H1.gg1, 23-May-2012,52.595665,29.835394,0.587787,83.44165,29.887852,0,0,0.000659,0,16619.04102,0.16731,1.673097
2, H1.gg1, 24-May-2012,52.580578,28.048954,0.572705,83.254753,28.094963,0,0,0.000639,0,16581.81836,0.147173,1.471732
2, H1.gg1, 25-May-2012,52.567474,26.695391,0.559597,83.036247,26.735598,0,0,0.00062,0,16538.29883,0.129042,1.290423
2, H1.gg1, 26-May-2012,52.566319,26.389059,0.558438,82.8405,26.433052,0,0,0.000603,0,16499.31055,0.141418,1.414176
2, H1.gg1, 27-May-2012,52.558689,24.766666,0.550812,81.552979,24.804733,0,0,0.000858,0,16242.87695,0.124845,1.248446
2, H1.gg1, 28-May-2012,52.554127,23.860275,0.546251,80.784218,23.908979,0,0,0.000618,0,16089.76172,0.160462,1.604623
2, H1.gg1, 29-May-2012,52.548752,22.732615,0.540878,79.8797,22.778187,0,0,0.0006,0,15909.61035,0.151878,1.518775
2, H1.gg1, 30-May-2012,52.541805,21.37388,0.533928,78.711502,21.421469,0,0,0.000583,0,15676.93945,0.160875,1.608755
2, H1.gg1, 31-May-2012,52.538685,20.739639,0.530808,78.187782,20.790401,0,0,0.000567,0,15572.63086,0.172656,1.72656
2, H1.gg1, 01-Jun-2012,52.531269,19.382017,0.523393,76.944786,19.441832,0,0,0.000552,0,15325.06445,0.206534,2.065341
2, H1.gg1, 02-Jun-2012,52.520203,17.535242,0.512327,75.09433,17.596622,0,0,0.000536,0,14956.50879,0.217115,2.171149
2, H1.gg1, 03-Jun-2012,52.521431,17.756426,0.513553,75.299019,17.823238,0,0,0.000522,0,14997.27832,0.235573,2.355726
2, H1.gg1, 04-Jun-2012,52.508114,15.364945,0.500237,73.079117,15.432325,0,0,0.000508,0,14555.13867,0.244762,2.447619
2, H1.gg1, 05-Jun-2012,52.498653,14.278217,0.490775,71.506538,14.353824,0,0,0.000495,0,14241.93066,0.280543,2.805431
2, H1.gg1, 06-Jun-2012,52.496788,14.07295,0.488911,71.197296,14.10358,0,0,0.002104,0,14180.33789,0.117685,1.176854
2, H1.gg1, 07-Jun-2012,52.492275,13.481659,0.484399,70.44931,13.525017,0,0,0.00075,0,14031.36133,0.164167,1.641672
2, H1.gg1, 08-Jun-2012,52.483379,12.329151,0.475504,68.977455,12.383458,0,0,0.00072,0,13738.21484,0.209602,2.096023
2, H1.gg1, 09-Jun-2012,52.471615,10.912536,0.463739,67.03669,10.975068,0,0,0.000692,0,13351.67188,0.248063,2.48063
2, H1.gg1, 10-Jun-2012,52.469872,10.825264,0.461994,66.749542,10.890512,0,0,0.000666,0,13294.47949,0.259837,2.598373
2, H1.gg1, 11-Jun-2012,52.460617,9.660882,0.452743,65.229095,9.746608,0,0,0.000642,0,12991.6543,0.34887,3.488704
2, H1.gg1, 12-Jun-2012,52.464554,9.732105,0.456677,65.875076,9.830835,0,0,0.000618,0,13120.31348,0.39761,3.976095
2, H1.gg1, 13-Jun-2012,52.423588,6.464818,0.415712,59.186962,6.548647,0,0,0.000594,0,11788.24512,0.375909,3.759086
2, H1.gg1, 14-Jun-2012,52.412823,5.732269,0.404947,57.444191,5.818747,0,0,0.000574,0,11441.1377,0.399455,3.994547
2, H1.gg1, 15-Jun-2012,52.407864,5.371348,0.399987,56.643326,5.442371,0,0,0.000555,0,11281.62988,0.332903,3.329027
2, H1.gg1, 16-Jun-2012,52.387791,4.118627,0.379915,53.416901,4.19864,0,0,0.000537,0,10639.02441,0.397478,3.974776
2, H1.gg1, 17-Jun-2012,52.364178,2.980206,0.356302,49.651558,3.106356,0,0,0.000521,0,9889.082031,0.673321,6.733215
2, H1.gg1, 18-Jun-2012,52.344257,2.34606,0.33638,46.501621,2.462642,0,0,0.000503,0,9261.709961,0.664465,6.644648
2, H1.gg1, 19-Jun-2012,52.332954,1.980045,0.325078,44.726082,2.090263,0,0,0.000487,0,8908.077148,0.653163,6.531631
